"lang"
{
"Language"	"dutch"
"[english]DOTA_Tooltip_ability_item_solar_crest_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_solar_crest_bonus_mana_regen_pct"	"%+$mana_regen"
"[english]DOTA_Tooltip_ability_item_solar_crest_bonus_mana_regen_pct"	"%+$mana_regen"
"DOTA_Tooltip_ability_item_solar_crest_bonus_evasion"	"%+$evasion"
"[english]DOTA_Tooltip_ability_item_solar_crest_bonus_evasion"	"%+$evasion"
"DOTA_Tooltip_ability_item_rune_breaker_Description"	"tekst."
"[english]DOTA_Tooltip_ability_item_rune_breaker_Description"	"text."
"DOTA_Tooltip_ability_item_rune_breaker_Lore"	"Lore."
"[english]DOTA_Tooltip_ability_item_rune_breaker_Lore"	"Lore."
"DOTA_Tooltip_ability_item_natures_mend_Description"	"tekst."
"[english]DOTA_Tooltip_ability_item_natures_mend_Description"	"text."
"DOTA_Tooltip_ability_item_natures_mend_Lore"	"Lore."
"[english]DOTA_Tooltip_ability_item_natures_mend_Lore"	"Lore."
"DOTA_Tooltip_ability_item_blinders_Description"	"tekst."
"[english]DOTA_Tooltip_ability_item_blinders_Description"	"text."
"DOTA_Tooltip_ability_item_blinders_Lore"	"Lore."
"[english]DOTA_Tooltip_ability_item_blinders_Lore"	"Lore."
"DOTA_Tooltip_ability_item_telescope_Description"	"tekst."
"[english]DOTA_Tooltip_ability_item_telescope_Description"	"text."
"DOTA_Tooltip_ability_item_telescope_Lore"	"Lore."
"[english]DOTA_Tooltip_ability_item_telescope_Lore"	"Lore."
"DOTA_Tooltip_ability_item_telescope_bonus_strength"	"+$str"
"[english]DOTA_Tooltip_ability_item_telescope_bonus_strength"	"+$str"
"DOTA_Tooltip_ability_item_telescope_bonus_agility"	"+$agi"
"[english]DOTA_Tooltip_ability_item_telescope_bonus_agility"	"+$agi"
"DOTA_Tooltip_ability_item_telescope_bonus_intellect"	"+$int"
"[english]DOTA_Tooltip_ability_item_telescope_bonus_intellect"	"+$int"
"DOTA_Tooltip_ability_item_telescope_bonus_damage"	"+$damage"
"[english]DOTA_Tooltip_ability_item_telescope_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_whip_Lore"	"Staat erom bekend activiteit aan te moedigen."
"[english]DOTA_Tooltip_ability_item_whip_Lore"	"Been known to encourage activity."
"DOTA_Tooltip_ability_item_whip_bonus_damage"	"+$damage"
"[english]DOTA_Tooltip_ability_item_whip_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_venomous_shield_Description"	" "
"[english]DOTA_Tooltip_ability_item_venomous_shield_Description"	" "
"DOTA_Tooltip_ability_item_venomous_shield_Lore"	" "
"[english]DOTA_Tooltip_ability_item_venomous_shield_Lore"	" "
"DOTA_Tooltip_ability_item_travel_boots_2_bonus_movement_speed"	"+$move_speed"
"[english]DOTA_Tooltip_ability_item_travel_boots_2_bonus_movement_speed"	"+$move_speed"
"npc_dota_furion_treant_large"	"Greater Treant"
"[english]npc_dota_furion_treant_large"	"Greater Treant"
"Comp_2733_TMPL_t_compendium_level_trophytooltip_data_tooltip_title"	"Compendiumlevel"
"[english]Comp_2733_TMPL_t_compendium_level_trophytooltip_data_tooltip_title"	"Compendium Level"
"Comp_2733_TMPL_t_challenge_trophytooltip_data_tooltip_title"	"Uitdagingen voltooid"
"[english]Comp_2733_TMPL_t_challenge_trophytooltip_data_tooltip_title"	"Challenges Completed"
"Comp_2733_TMPL_t_team_compendium_level_trophytooltip_data_tooltip_text"	"Deze trofee zal hogere levels krijgen aan de hand van het hoogste compendiumlevel van je gehele team in een spel."
"[english]Comp_2733_TMPL_t_team_compendium_level_trophytooltip_data_tooltip_text"	"This trophy will level up based on your highest Team Compendium Level in a game."
"Comp_2733_TMPL_t_toc_updatedelementlistupdated_text_text"	"Bijgewerkt!"
"[english]Comp_2733_TMPL_t_toc_updatedelementlistupdated_text_text"	"Updated!"
"Comp_2733_TMPL_t_toc_newelementlistnew_text_text"	"Nieuw!"
"[english]Comp_2733_TMPL_t_toc_newelementlistnew_text_text"	"New!"
"Comp_2733_TMPL_tt_sg1_tooltip_title"	"Compendiumuitdagingen"
"[english]Comp_2733_TMPL_tt_sg1_tooltip_title"	"Compendium Challenges"
"Comp_2733_TMPL_tt_sg2_tooltip_title"	"Cursorpakket"
"[english]Comp_2733_TMPL_tt_sg2_tooltip_title"	"Cursor Pack"
"Comp_2733_TMPL_tt_sg2_tooltip_text"	"Ontgrendel het cursorpakket van The International 2015."
"[english]Comp_2733_TMPL_tt_sg2_tooltip_text"	"Unlock The International 2015 Cursor Pack."
"Comp_2733_TMPL_tt_sg3_tooltip_title"	"All Star-wedstrijd"
"[english]Comp_2733_TMPL_tt_sg3_tooltip_title"	"All Star Match"
"Comp_2733_TMPL_tt_sg5_tooltip_title"	"Stemmen op Arcana"
"[english]Comp_2733_TMPL_tt_sg5_tooltip_title"	"Arcana Vote"
"Comp_2733_TMPL_tt_sg6_tooltip_title"	"Effigy Block"
"[english]Comp_2733_TMPL_tt_sg6_tooltip_title"	"Effigy Block"
"Comp_2733_TMPL_tt_sg11_tooltip_title"	"Wards"
"[english]Comp_2733_TMPL_tt_sg11_tooltip_title"	"Wards"
"Comp_2733_TMPL_tt_sg11_tooltip_text"	"Ontgrendel de 'The Watcher Below' Observer en Sentry Wards."
"[english]Comp_2733_TMPL_tt_sg11_tooltip_text"	"Unlock The Watcher Below Observer and Sentry Wards."
"Comp_2733_TMPL_tt_sg16_tooltip_title"	"Woestijngebied"
"[english]Comp_2733_TMPL_tt_sg16_tooltip_title"	"Desert Terrain"
"Comp_2733_TMPL_tt_sg16_tooltip_text"	"Ontgrendel het nieuwe woestijngebied."
"[english]Comp_2733_TMPL_tt_sg16_tooltip_text"	"Unlock the new Desert Terrain."
"Comp_2733_TMPL_tt_sg17_tooltip_title"	"Muziekpakket"
"[english]Comp_2733_TMPL_tt_sg17_tooltip_title"	"Music Pack"
"Comp_2733_TMPL_tt_sg17_tooltip_text"	"Ontgrendel een nieuw muziekpakket voor Dota 2."
"[english]Comp_2733_TMPL_tt_sg17_tooltip_text"	"Unlock a new Music Pack for Dota 2."
"Comp_2733_TMPL_tt_sg18_tooltip_title"	"Omroeperspakket"
"[english]Comp_2733_TMPL_tt_sg18_tooltip_title"	"Announcer Pack"
"Comp_2733_TMPL_tt_sg18_tooltip_text"	"Ontgrendel een nieuw omroepers- en megakillspakket voor Dota 2."
"[english]Comp_2733_TMPL_tt_sg18_tooltip_text"	"Unlock a new in-game Announcer and Mega-Kills pack for Dota 2."
"Comp_2733_TMPL_tt_sg19_tooltip_title"	"Weerseffecten"
"[english]Comp_2733_TMPL_tt_sg19_tooltip_title"	"Weather Effects"
"Comp_2733_TMPL_tt_sg19_tooltip_text"	"Ontgrendel nieuwe weerseffecten."
"[english]Comp_2733_TMPL_tt_sg19_tooltip_text"	"Unlock new Weather Effects."
"Comp_2733_TMPL_tt_sg20_tooltip_title"	"Een strip met Axe"
"[english]Comp_2733_TMPL_tt_sg20_tooltip_title"	"Comic featuring Axe"
"Comp_2733_TMPL_tl_rewards_textlist_1"	"- Compendiumuitdagingen<br>- Tekstkleur in het spel"
"[english]Comp_2733_TMPL_tl_rewards_textlist_1"	"-Compendium Challenges<br>-In-Game Text Color"
"Comp_2733_TMPL_tl_rewards_textlist_3"	"Portfolio of Heroes Envisioned"
"[english]Comp_2733_TMPL_tl_rewards_textlist_3"	"Portfolio of Heroes Envisioned"
"Comp_2733_TMPL_tl_rewards_textlist_5"	"Manual of Fearsome Moves"
"[english]Comp_2733_TMPL_tl_rewards_textlist_5"	"Manual of Fearsome Moves"
"Comp_2733_TMPL_tl_rewards_textlist_6"	"Aangepast fonteineffect"
"[english]Comp_2733_TMPL_tl_rewards_textlist_6"	"Custom Fountain Effect"
"Comp_2733_TMPL_tl_rewards_textlist_14"	"Aangepast Blink-effect"
"[english]Comp_2733_TMPL_tl_rewards_textlist_14"	"Custom Blink Effect"
"Comp_2733_TMPL_tl_rewards_textlist_19"	"Aangepast Dagon-effect"
"[english]Comp_2733_TMPL_tl_rewards_textlist_19"	"Custom Dagon Effect"
"Comp_2733_TMPL_tl_rewards_textlist_23"	"Effect bij gebruik Bottle"
"[english]Comp_2733_TMPL_tl_rewards_textlist_23"	"Bottle Use Effect"
"Comp_2733_TMPL_tl_rewards_textlist_29"	"Fonteineffect II"
"[english]Comp_2733_TMPL_tl_rewards_textlist_29"	"Fountain Effect II"
"Comp_2733_TMPL_tl_rewards_textlist_33"	"Blink-effect II"
"[english]Comp_2733_TMPL_tl_rewards_textlist_33"	"Blink Effect II"
"Comp_2733_TMPL_tl_rewards_textlist_39"	"Dagon-effect II"
"[english]Comp_2733_TMPL_tl_rewards_textlist_39"	"Dagon Effect II"
"Comp_2733_TMPL_tl_rewarddescs_textlist_2"	"Een nieuw effect dat wordt afgespeeld wanneer je een Teleport Scroll gebruikt."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_2"	"A new effect that's played when you use a Teleport Scroll."
"Comp_2733_TMPL_tl_rewarddescs_textlist_3"	"Nieuwe emoticons voor The International 2015 om in de Dota 2-chat te gebruiken."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_3"	"New 2015 International Emoticons for us in Dota 2 game chat."
"Comp_2733_TMPL_tl_rewarddescs_textlist_4"	"Verdien een pakket officiële Dota 2-laadschermschatten."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_4"	"Earn a pack of official Dota 2 Loading Screen treasures."
"Comp_2733_TMPL_tl_rewarddescs_textlist_5"	"Een nieuw effect dat wordt afgespeeld als je wordt genezen door de fontein van je team."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_5"	"A new effect that's played whenever you're being healed by your team's Fountain."
"Comp_2733_TMPL_tl_rewarddescs_textlist_6"	"Exclusieve bespottingsanimaties voor in het spel."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_6"	"Exclusive in-game taunt animations."
"Comp_2733_TMPL_tl_rewarddescs_textlist_16"	"Verdien een derde schat die een van de exclusieve onsterfelijke International 2015-itemsets bevat."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_16"	"Earn a third treasure containing one of the exclusive International 2014 Immortal item sets."
"Comp_2733_TMPL_tl_rewarddescs_textlist_18"	"Verdien een vierde schat die een van de exclusieve onsterfelijke International 2015-itemsets bevat."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_18"	"Earn a fourth treasure containing one of the exclusive International 2014 Immortal item sets."
"Comp_2733_TMPL_tl_rewarddescs_textlist_24"	"Verdien twee schatten die een van de exclusieve onsterfelijke International 2015-itemsets bevatten."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_24"	"Earn 2 treasures containing one of the exclusive International 2014 Immortal item sets."
"Comp_2733_TMPL_tl_rewarddescs_textlist_26"	"Verdien een schat die een van de exclusieve onsterfelijke International 2015-itemsets bevat."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_26"	"Earn a treasure containing one of the exclusive International 2014 Immortal item sets."
"Comp_2733_TMPL_tl_rewarddescs_textlist_30"	"Geweldig! Krijg drie schatten die een van de exclusieve onsterfelijke International 2015-itemsets bevatten."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_30"	"Amazing! Get 3 treasures containing one of the exclusive International 2014 Immortal item sets."
"Comp_2733_TMPL_tl_rewarddescs_textlist_39"	"Je zult er geweldig uitzien! Krijg drie schatten die een van de exclusieve onsterfelijke International 2015-itemsets bevatten."
"[english]Comp_2733_TMPL_tl_rewarddescs_textlist_39"	"You'll look fabulous! Get 3 treasures containing one of the exclusive International 2014 Immortal item sets."
"Comp_2733_TMPL_t_sgeAch_text"	"BEHAALD!"
"[english]Comp_2733_TMPL_t_sgeAch_text"	"ACHIEVED!"
"Comp_2733_TMPL_t_sgePerc_text"	"%prizepool_perc%%"
"[english]Comp_2733_TMPL_t_sgePerc_text"	"%prizepool_perc%%"
"Comp_2733_TMPL_t_sgeTogo_text"	"$%prizepool_togo% te gaan!"
"[english]Comp_2733_TMPL_t_sgeTogo_text"	"$%prizepool_togo% to go!"
"Comp_2733_TMPL_tt_team_alliance_tooltip_title"	"ALLIANCE"
"[english]Comp_2733_TMPL_tt_team_alliance_tooltip_title"	"ALLIANCE"
"Comp_2733_TMPL_tt_team_alliance_tooltip_text"	"Terugkerende kampioenen van The International."
"[english]Comp_2733_TMPL_tt_team_alliance_tooltip_text"	"Returning Champions of The International."
"Comp_2733_TMPL_tt_team_titan_tooltip_title"	"TITAN"
"[english]Comp_2733_TMPL_tt_team_titan_tooltip_title"	"TITAN"
"Comp_2733_TMPL_tt_team_titan_tooltip_text"	"De titanen uit Zuidoost-Azië."
"[english]Comp_2733_TMPL_tt_team_titan_tooltip_text"	"The Southeast Asian Titans."
"Comp_2733_TMPL_tt_team_eg_tooltip_title"	"EVIL GENIUSES"
"[english]Comp_2733_TMPL_tt_team_eg_tooltip_title"	"EVIL GENIUSES"
"Comp_2733_TMPL_tt_team_eg_tooltip_text"	"De grote Noord-Amerikaanse hoop."
"[english]Comp_2733_TMPL_tt_team_eg_tooltip_text"	"The great North American hope."
"Comp_2733_TMPL_tt_team_fnatic_tooltip_title"	"FNATIC"
"[english]Comp_2733_TMPL_tt_team_fnatic_tooltip_title"	"FNATIC"
"Comp_2733_TMPL_tt_team_fnatic_tooltip_text"	"Consistentie en kwaliteit."
"[english]Comp_2733_TMPL_tt_team_fnatic_tooltip_text"	"Consistency and quality."
"Comp_2733_TMPL_tt_team_newbee_tooltip_title"	"NEWBEE"
"[english]Comp_2733_TMPL_tt_team_newbee_tooltip_title"	"NEWBEE"
"Comp_2733_TMPL_tt_team_newbee_tooltip_text"	"Een nieuwe naam, oude gezichten."
"[english]Comp_2733_TMPL_tt_team_newbee_tooltip_text"	"New name, old faces."
"Comp_2733_TMPL_tt_team_vici_tooltip_title"	"VICI GAMING"
"[english]Comp_2733_TMPL_tt_team_vici_tooltip_title"	"VICI GAMING"
"Comp_2733_TMPL_tt_team_vici_tooltip_text"	"Veni, Vidi, Vici Gaming."
"[english]Comp_2733_TMPL_tt_team_vici_tooltip_text"	"Veni, Vidi, Vici Gaming."
"Comp_2733_TMPL_tt_team_navi_tooltip_title"	"NATUS VINCERE"
"[english]Comp_2733_TMPL_tt_team_navi_tooltip_title"	"NATUS VINCERE"
"Comp_2733_TMPL_tt_team_navi_tooltip_text"	"Het meest succesvolle team in de geschiedenis van Dota 2."
"[english]Comp_2733_TMPL_tt_team_navi_tooltip_text"	"The most successful team in Dota 2 history."
"Comp_2733_TMPL_tt_team_dk_tooltip_title"	"DK"
"[english]Comp_2733_TMPL_tt_team_dk_tooltip_title"	"DK"
"Comp_2733_TMPL_tt_team_dk_tooltip_text"	"De enige Dota King die ertoe doet."
"[english]Comp_2733_TMPL_tt_team_dk_tooltip_text"	"The one Dota King that matters."
"Comp_2733_TMPL_tt_team_ig_tooltip_title"	"INVICTUS GAMING"
"[english]Comp_2733_TMPL_tt_team_ig_tooltip_title"	"INVICTUS GAMING"
"Comp_2733_TMPL_tt_team_ig_tooltip_text"	"De overwonnen kampioenen proberen hun glorie te herwinnen."
"[english]Comp_2733_TMPL_tt_team_ig_tooltip_text"	"The overthrown champions seeking to regain glory."
"Comp_2733_TMPL_tt_team_c9_tooltip_title"	"CLOUD 9"
"[english]Comp_2733_TMPL_tt_team_c9_tooltip_title"	"CLOUD 9"
"Comp_2733_TMPL_tt_team_c9_tooltip_text"	"Op EE-Sama vertrouwen we."
"[english]Comp_2733_TMPL_tt_team_c9_tooltip_text"	"In EE-Sama we trust."
"Comp_2733_TMPL_tt_team_empire_tooltip_title"	"EMPIRE"
"[english]Comp_2733_TMPL_tt_team_empire_tooltip_title"	"EMPIRE"
"Comp_2733_TMPL_tt_team_noearth_tooltip_title"	"NO! EARTHSPIRIT"
"[english]Comp_2733_TMPL_tt_team_noearth_tooltip_title"	"NO! EARTHSPIRIT"
"Comp_2733_TMPL_tt_team_noearth_tooltip_text"	" "
"[english]Comp_2733_TMPL_tt_team_noearth_tooltip_text"	" "
"Comp_2733_TMPL_tt_team_isurus_tooltip_title"	"ISURUS GAMING"
"[english]Comp_2733_TMPL_tt_team_isurus_tooltip_title"	"ISURUS GAMING"
"Comp_2733_TMPL_tt_team_ehug_tooltip_title"	"EHUG"
"[english]Comp_2733_TMPL_tt_team_ehug_tooltip_title"	"EHUG"
"Comp_2733_TMPL_tt_team_cnbesports_tooltip_title"	"CNB ESPORTS CLUB"
"[english]Comp_2733_TMPL_tt_team_cnbesports_tooltip_title"	"CNB ESPORTS CLUB"
"Comp_2733_TMPL_tt_team_liquid_tooltip_title"	"LIQUID"
"[english]Comp_2733_TMPL_tt_team_liquid_tooltip_title"	"LIQUID"
"Comp_2733_TMPL_tt_team_narejects_tooltip_title"	"NAVI.US"
"[english]Comp_2733_TMPL_tt_team_narejects_tooltip_title"	"NAVI.US"
"Comp_2733_TMPL_tt_team_top5_tooltip_title"	"TOP5"
"[english]Comp_2733_TMPL_tt_team_top5_tooltip_title"	"TOP5"
"Comp_2733_TMPL_tt_team_revenge_tooltip_title"	"REVENGE"
"[english]Comp_2733_TMPL_tt_team_revenge_tooltip_title"	"REVENGE"
"Comp_2733_TMPL_tt_team_mineski_tooltip_title"	"MINESKI"
"[english]Comp_2733_TMPL_tt_team_mineski_tooltip_title"	"MINESKI"
"Comp_2733_TMPL_tt_team_mithtrust_tooltip_title"	"MITH.TRUST"
"[english]Comp_2733_TMPL_tt_team_mithtrust_tooltip_title"	"MITH.TRUST"
"Comp_2733_TMPL_tt_team_mvpphoenix_tooltip_title"	"MVP PHOENIX"
"[english]Comp_2733_TMPL_tt_team_mvpphoenix_tooltip_title"	"MVP PHOENIX"
"Comp_2733_TMPL_tt_team_scythe_tooltip_title"	"SCYTHE.SG"
"[english]Comp_2733_TMPL_tt_team_scythe_tooltip_title"	"SCYTHE.SG"
"Comp_2733_TMPL_tt_team_firstdeparture_tooltip_title"	"FIRST DEPARTURE"
"[english]Comp_2733_TMPL_tt_team_firstdeparture_tooltip_title"	"FIRST DEPARTURE"
"Comp_2733_TMPL_tt_team_arrow_tooltip_title"	"ARROW GAMING"
"[english]Comp_2733_TMPL_tt_team_arrow_tooltip_title"	"ARROW GAMING"
"Comp_2733_TMPL_tt_team_rex_tooltip_title"	"REX REGUM QEON"
"[english]Comp_2733_TMPL_tt_team_rex_tooltip_title"	"REX REGUM QEON"
"Comp_2733_TMPL_tt_team_zephyr_tooltip_title"	"ZEPHYR"
"[english]Comp_2733_TMPL_tt_team_zephyr_tooltip_title"	"ZEPHYR"
"Comp_2733_TMPL_tt_team_execration_tooltip_title"	"EXECRATION"
"[english]Comp_2733_TMPL_tt_team_execration_tooltip_title"	"EXECRATION"
"Comp_2733_TMPL_tt_team_orange_tooltip_title"	"ORANGE ESPORTS"
"[english]Comp_2733_TMPL_tt_team_orange_tooltip_title"	"ORANGE ESPORTS"
"Comp_2733_TMPL_tt_team_tongfu_tooltip_title"	"TONGFU"
"[english]Comp_2733_TMPL_tt_team_tongfu_tooltip_title"	"TONGFU"
"Comp_2733_TMPL_tt_team_lgd_tooltip_title"	"LGD GAMING"
"[english]Comp_2733_TMPL_tt_team_lgd_tooltip_title"	"LGD GAMING"
"Comp_2733_TMPL_tt_team_chuiniubi_tooltip_title"	"CHUI NIU BI"
"[english]Comp_2733_TMPL_tt_team_chuiniubi_tooltip_title"	"CHUI NIU BI"
"Comp_2733_TMPL_tt_team_orenda_tooltip_title"	"ORENDA"
"[english]Comp_2733_TMPL_tt_team_orenda_tooltip_title"	"ORENDA"
"Comp_2733_TMPL_tt_team_dreamtime_tooltip_title"	"DREAM TIME"
"[english]Comp_2733_TMPL_tt_team_dreamtime_tooltip_title"	"DREAM TIME"
"Comp_2733_TMPL_tt_team_cis_tooltip_title"	"CIS-GAME"
"[english]Comp_2733_TMPL_tt_team_cis_tooltip_title"	"CIS-GAME"
"Comp_2733_TMPL_tt_team_speed_tooltip_title"	"SPEED GAMING"
"[english]Comp_2733_TMPL_tt_team_speed_tooltip_title"	"SPEED GAMING"
"Comp_2733_TMPL_tt_team_newelement_tooltip_title"	"NEW ELEMENT"
"[english]Comp_2733_TMPL_tt_team_newelement_tooltip_title"	"NEW ELEMENT"
"Comp_2733_TMPL_tt_team_lgd-cdec_tooltip_title"	"LGD.CDEC"
"[english]Comp_2733_TMPL_tt_team_lgd-cdec_tooltip_title"	"LGD.CDEC"
"Comp_2733_TMPL_tt_team_hyper_tooltip_title"	"HYPER GLORY TEAM"
"[english]Comp_2733_TMPL_tt_team_hyper_tooltip_title"	"HYPER GLORY TEAM"
"Comp_2733_TMPL_tt_team_nextkz_tooltip_title"	"NEXT.KZ"
"[english]Comp_2733_TMPL_tt_team_nextkz_tooltip_title"	"NEXT.KZ"
"Comp_2733_TMPL_tt_team_mym_tooltip_title"	"MEET YOUR MAKERS"
"[english]Comp_2733_TMPL_tt_team_mym_tooltip_title"	"MEET YOUR MAKERS"
"Comp_2733_TMPL_tt_team_vp_tooltip_title"	"VIRTUS.PRO"
"[english]Comp_2733_TMPL_tt_team_vp_tooltip_title"	"VIRTUS.PRO"
"Comp_2733_TMPL_tt_team_mousesports_tooltip_title"	"MOUSESPORTS"
"[english]Comp_2733_TMPL_tt_team_mousesports_tooltip_title"	"MOUSESPORTS"
"Comp_2733_TMPL_tt_team_roxkis_tooltip_title"	"ROX.KIS"
"[english]Comp_2733_TMPL_tt_team_roxkis_tooltip_title"	"ROX.KIS"
"Comp_2733_TMPL_tt_team_aware_tooltip_title"	"AWARE GAMING"
"[english]Comp_2733_TMPL_tt_team_aware_tooltip_title"	"AWARE GAMING"
"Comp_2733_TMPL_tt_team_relax_tooltip_title"	"RELAX"
"[english]Comp_2733_TMPL_tt_team_relax_tooltip_title"	"RELAX"
"Comp_2733_TMPL_tt_team_pr_tooltip_title"	"POWER RANGERS"
"[english]Comp_2733_TMPL_tt_team_pr_tooltip_title"	"POWER RANGERS"
"Comp_2733_TMPL_tt_team_monomaniacs_tooltip_title"	"MONOMANIACS"
"[english]Comp_2733_TMPL_tt_team_monomaniacs_tooltip_title"	"MONOMANIACS"
"Comp_2733_TMPL_tt_team_hehe_tooltip_title"	"HEHE UNITED"
"[english]Comp_2733_TMPL_tt_team_hehe_tooltip_title"	"HEHE UNITED"
"Comp_2733_TMPL_tt_team_union_tooltip_title"	"UNION GAMING"
"[english]Comp_2733_TMPL_tt_team_union_tooltip_title"	"UNION GAMING"
"Comp_2733_TMPL_tt_team_sneakynyx_tooltip_title"	"SNEAKY NYX ASSASSINS"
"[english]Comp_2733_TMPL_tt_team_sneakynyx_tooltip_title"	"SNEAKY NYX ASSASSINS"
"Comp_2733_TMPL_tt_team_shadows_tooltip_title"	"SHADOWS OF THE PAST"
"[english]Comp_2733_TMPL_tt_team_shadows_tooltip_title"	"SHADOWS OF THE PAST"
"Comp_2733_TMPL_p_qualifiertextteams_text"	"DEELNEMENDE TEAMS"
"[english]Comp_2733_TMPL_p_qualifiertextteams_text"	"PARTICIPATING TEAMS"
"Comp_2733_TMPL_p_qualifiertextplace_first_text"	"EERSTE PLAATS"
"[english]Comp_2733_TMPL_p_qualifiertextplace_first_text"	"FIRST PLACE"
"Comp_2733_TMPL_p_qualifiertextplace_second_text"	"TWEEDE PLAATS"
"[english]Comp_2733_TMPL_p_qualifiertextplace_second_text"	"SECOND PLACE"
"Comp_2733_TMPL_p_selectarcana_timerbuttonsselecthero1_text"	"SELECTEER HELD"
"[english]Comp_2733_TMPL_p_selectarcana_timerbuttonsselecthero1_text"	"SELECT HERO"
"Comp_2733_TMPL_p_selectarcana_timertextlabel_group1_text"	"GROEP 1"
"[english]Comp_2733_TMPL_p_selectarcana_timertextlabel_group1_text"	"GROUP 1"
"Comp_2733_TMPL_p_selectarcana_timertextlabel_group2_text"	"GROEP 2"
"[english]Comp_2733_TMPL_p_selectarcana_timertextlabel_group2_text"	"GROUP 2"
"Comp_2733_TMPL_p_selectarcana_timertextlabel_group3_text"	"GROEP 3"
"[english]Comp_2733_TMPL_p_selectarcana_timertextlabel_group3_text"	"GROUP 3"
"Comp_2733_TMPL_p_selectarcana_timertextlabel_group4_text"	"GROEP 4"
"[english]Comp_2733_TMPL_p_selectarcana_timertextlabel_group4_text"	"GROUP 4"
"Comp_2733_TMPL_p_selectarcana_notimertextlabel_group5_text"	"GROEP 5"
"[english]Comp_2733_TMPL_p_selectarcana_notimertextlabel_group5_text"	"GROUP 5"
"Comp_2733_TMPL_p_selectarcana_notimertextlabel_group6_text"	"GROEP 6"
"[english]Comp_2733_TMPL_p_selectarcana_notimertextlabel_group6_text"	"GROUP 6"
"Comp_2733_TMPL_t_tph_text"	"Top toernooikeuzes in 2014"
"[english]Comp_2733_TMPL_t_tph_text"	"Top tournament picks in 2014"
