"dota"
{
"DOTA_Accept"	"ยอมรับ"
"DOTA_SplashAd_FallMajorCompendium_Cache2"	"Fluttering Cache"
"DOTA_SplashAd_FallMajorCompendium_Cache2_Owned"	"ชุดเซ็ตใหม่และโอกาสที่จะได้รับ Courier Bloodseeker เพียง <font color='#FFFFFF'>{g:dota_item_price:treasure_itemdef}</font>"
"DOTA_SplashAd_FallMajorCompendium_Cache2_NotOwned"	"บรรจุชุดเซ็ตใหม่และ Courier Bloodseeker สำหรับผู้ที่มี Fall Compendium!"
"DOTA_LobbySeriesTeamMismatchHeader"	"ทีมไม่ตรงกับข้อมูลแมตช์"
"DOTA_LobbySeriesTeamMismatchMessage"	"ทีมอย่างน้อยหนึ่งทีมไม่ตรงกับไอดีทีมที่ได้ระบุไว้ในข้อมูลชุดเกม ต้องการที่จะเริ่มแมตช์นี้จริง ๆ หรือไม่?"
"DOTA_TournamentBracket_Sidebar_Soon"	"เริ่มเร็ว ๆ นี้"
"DOTATournamentSpoilerToolip"	"การเปิดป้องกันการสปอยล์จะซ่อนผลการแข่งในหน้ากำหนดการแข่งขัน และทำให้คุณต้องเปิดผลการแข่งขันแต่ละแมตช์ในสายการแข่งขันเอง"
"DOTATournamentUpcomingMatchesBlocked"	"แมตช์ที่กำลังจะมาถึงถูกปิดไว้ เพื่อป้องกันการสปอยล์"
"DOTATournamentMatchReveal"	"แสดง"
"DOTATournamentGameWinner"	"ชนะ"
"DOTATournamentMatch_BestOf2"	"Best of 2"
"DOTATournamentMatch_BestOf3"	"Best of 3"
"DOTATournamentMatch_BestOf4"	"Best of 4"
"DOTATournamentMatch_BestOf5"	"Best of 5"
"DOTA_SplashAd_AxeImmortal_Title"	"The International Axe Immortal"
"DOTA_SplashAd_AxeImmortal_Body"	"ไอเท็ม Immortal ชิ้นใหม่ของ Axe พร้อมให้ใช้แก่ผู้ที่มี Compendium International 2015<br>พร้อมกับ Soaring Cache แถมให้ทุกคนที่ได้รับไอเท็ม Immortal ของ Axe!"
"UI_month_0"	"มกราคม"
"UI_month_1"	"กุมภาพันธ์"
"UI_month_2"	"มีนาคม"
"UI_month_3"	"เมษายน"
"UI_month_4"	"พฤษภาคม"
"UI_month_5"	"มิถุนายน"
"UI_month_6"	"กรกฎาคม"
"UI_month_7"	"สิงหาคม"
"UI_month_8"	"กันยายน"
"UI_month_9"	"ตุลาคม"
"UI_month_10"	"พฤศจิกายน"
"UI_month_11"	"ธันวาคม"
"UI_month_short_0"	"ม.ค."
"UI_month_short_1"	"ก.พ."
"UI_month_short_2"	"มี.ค."
"UI_month_short_3"	"เม.ย."
"UI_month_short_4"	"พ.ค."
"UI_month_short_5"	"มิ.ย."
"UI_month_short_6"	"ก.ค."
"UI_month_short_7"	"ส.ค."
"UI_month_short_8"	"ก.ย."
"UI_month_short_9"	"ต.ค."
"UI_month_short_10"	"พ.ย."
"UI_month_short_11"	"ธ.ค."
"UI_day_1"	"อาทิตย์"
"UI_day_2"	"จันทร์"
"UI_day_3"	"อังคาร"
"UI_day_4"	"พุธ"
"UI_day_5"	"พฤหัสบดี"
"UI_day_6"	"ศุกร์"
"UI_day_7"	"เสาร์"
"UI_day_short_1"	"อา."
"UI_day_short_2"	"จ."
"UI_day_short_3"	"อ."
"UI_day_short_4"	"พ."
"UI_day_short_5"	"พฤ."
"UI_day_short_6"	"ศ."
"UI_day_short_7"	"ส."
"UI_day_shorter_1"	"อา."
"UI_day_shorter_2"	"จ."
"UI_day_shorter_3"	"อ."
"UI_day_shorter_4"	"พ."
"UI_day_shorter_5"	"พฤ."
"UI_day_shorter_6"	"ศ."
"UI_day_shorter_7"	"ส."
"DOTATournamentDetailsDatesYearDiff"	"{s:start_day} {s:start_month} {s:start_year} - {s:end_day} {s:end_month} {s:end_year}"
"DOTATournamentDetailsDatesMonthDiff"	"{s:start_day} {s:start_month} - {s:end_day} {s:end_month} {s:end_year}"
"DOTATournamentDetailsDatesDayDiff"	"{s:start_day} - {s:end_day} {s:start_month} {s:end_year}"
"DOTATournamentDetailsDates"	"{s:start_day} {s:start_month} {s:end_year}"
"DOTA_TeamTransferAdmin_Confirm_Header"	"เปลี่ยนผู้ดูแลทีม"
"DOTA_TeamTransferAdmin_Confirm_Message"	"คุณต้องการจะตั้ง {s:player_name} เป็นผู้ดูแลทีมหรือไม่? หากคุณดำเนินการต่อ คุณจะไม่สามารถจัดการทีมนี้ได้อีกต่อไป"
"DOTA_TeamTransferAdmin_Success_Header"	"เสร็จสมบูรณ์"
"DOTA_TeamTransferAdmin_Success_Message"	"คุณได้ถ่ายโอนตำแหน่งผู้ดูแลทีมไปยัง {s:player_name} เสร็จสมบูรณ์แล้ว"
"DOTA_TeamTransferAdmin_Failure_Header"	"ข้อผิดพลาด"
"DOTA_TeamTransferAdmin_Failure_Message_NotAdmin"	"คุณไม่ใช่ผู้ดูแลทีมคนปัจจุบันของทีมนี้"
"DOTA_TeamTransferAdmin_Failure_Message_OnOtherTeam"	"{s:player_name} เป็นผู้เล่นที่อยู่ในรายชื่อทีมอื่นอยู่แล้ว"
"DOTA_TeamTransferAdmin_Failure_Message_AdminOfOtherTeam"	"{s:player_name} เป็นผู้ดูแลของทีมอื่น"
"DOTA_TeamTransferAdmin_Failure_Message_Unspecified"	"ล้มเหลวในการเปลี่ยนผู้ดูแลทีม"
"DOTA_TeamTransferAdmin_Notification_Header"	"ผู้ดูแลทีม"
"DOTA_TeamTransferAdmin_Notification_Message"	"คุณได้รับการแต่งตั้งเป็นผู้ดูแลของทีม {s:team_name}"
"DOTA_TeamMakeAdmin"	"แต่งตั้งเป็นผู้ดูแลทีม"
"UI_Cancel"	"ยกเลิก"
"DOTA_MainMenu_Store"	"ร้านค้า"
"DOTA_TabName_Browse"	"เปิดหา"
"DOTA_ProfileCard_Slot_Clear"	"ล้าง"
"npc_dota_hero_arc_warden_hype"	"Ancient จะแตกออกเป็นชิ้นส่วนพลังงานดังเดิม Zet the Arc Warden ได้ให้คำมั่นสัญญาว่าการปะทะกันระหว่าง Radiant และ Dire จะสิ้นสุดลง ด้วยการรวมตัวกันหรือการทำลายล้าง จู่โจมศัตรูตัวเดียวด้วยพลังงานไหลวนต่อเนื่อง หรือบิดเบือนอวกาศเพื่อสร้างสนามป้องกันรอบเพื่อนร่วมทีม สร้าง Spark Wraith ให้เฝ้าพื้นที่เพื่อหาศัตรูที่จะหลอมด้วยเวทมนตร์แสนอันตราย แล้วแยก Zet เป็น 2 ร่าง ทั้งไอเท็มและสกิล เพื่อเอาชนะศัตรูของคุณ"
"DOTA_JoinChatChannel_Private"	"ส่วนตัว"
"DOTA_PrivateChatChannel"	"ช่องแชทส่วนตัว"
"DOTA_JoinChatChannel_PrivateCreateFailed"	"ล้มเหลวในการสร้างช่องแชทส่วนตัว"
"DOTA_JoinChatChannel_PrivateJoinFailed"	"คุณไม่มีสิทธิ์ในการเข้าร่วมช่องแชทส่วนตัวนี้"
"DOTA_JoinChatChannel_Kicked"	"คุณได้ถูกนำออกจากช่องแชทส่วนตัว '{s:private_channel_name}'"
"DOTA_Chat_Autocomplete_PrivateChatInvite"	"เชิญผู้เล่น"
"DOTA_ChatCommand_PrivateChatInvite"	"privatechatinvite"
"DOTA_ChatCommand_PrivateChatInvite_Name"	"เชิญแชทส่วนตัว"
"DOTA_ChatCommand_PrivateChatInvite_Description"	"เชิญผู้ใช้เข้าร่วมช่องแชทส่วนตัวนี้ด้วยการใช้ชื่อหรือไอดีเพื่อนอย่างใดอย่างหนึ่ง"
"DOTA_ChatCommand_PrivateChatInvite_Fail_Message"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">ล้มเหลวในการออกคำสั่งเชิญ</span>"
"DOTA_ChatCommand_PrivateChatInvite_Fail_UnknownUser"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">ไม่ทราบผู้ใช้</span>"
"DOTA_ChatCommand_PrivateChatInvite_Fail_AlreadyMember"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">ผู้ใช้ <span class=\"UserMessageUser\">%s</span> เป็นสมาชิกอยู่แล้ว</span>"
"DOTA_ChatCommand_PrivateChatInvite_Fail_NoPermission"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">คุณไม่มีสิทธิ์ในการเชิญ</span>"
"DOTA_ChatCommand_PrivateChatInvite_Fail_NoRoom"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">ช่องแชทส่วนตัวนี้เต็มแล้ว</span>"
"DOTA_ChatCommand_PrivateChatInvite_Fail_Unknown"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">ข้อผิดพลาดที่ไม่ทราบ</span>"
"DOTA_ChatCommand_PrivateChatInvite_Success"	"<span class=\"UserMessageType\">เชิญแชทส่วนตัว:</span> <span class=\"UserMessage\">เชิญ <span class=\"UserMessageUser\">%s</span> ให้เข้าร่วมช่องแชทแล้ว</span>"
"DOTA_Chat_Autocomplete_PrivateChatKick"	"เตะผู้ใช้"
"DOTA_ChatCommand_PrivateChatKick"	"privatechatkick"
"DOTA_ChatCommand_PrivateChatKick_Name"	"เตะออกจากแชทส่วนตัว"
"DOTA_ChatCommand_PrivateChatKick_Description"	"นำผู้ใช้ออกจากช่องแชทส่วนตัวนี้ด้วยการใช้ชื่อหรือไอดีเพื่อนอย่างใดอย่างหนึ่ง"
"DOTA_ChatCommand_PrivateChatKick_Fail_Message"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\">ล้มเหลวในการออกคำสั่งเตะ</span>"
"DOTA_ChatCommand_PrivateChatKick_Fail_UnknownUser"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\">ไม่ทราบผู้ใช้</span>"
"DOTA_ChatCommand_PrivateChatKick_Fail_NotAMember"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\">ผู้ใช้ <span class=\"UserMessageUser\">%s</span> ไม่ได้เป็นสมาชิก</span>"
"DOTA_ChatCommand_PrivateChatKick_Fail_CantKickAdmin"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\">ผู้ใช้ <span class=\"UserMessageUser\">%s</span> เป็นผู้ดูแลและไม่สามารถเตะออกได้</span>"
"DOTA_ChatCommand_PrivateChatKick_Fail_NoPermission"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\">คุณไม่มีสิทธิ์ในการเตะ <span class=\"UserMessageUser\">%s</span></span>"
"DOTA_ChatCommand_PrivateChatKick_Fail_Unknown"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\">ข้อผิดพลาดที่ไม่ทราบ</font>"
"DOTA_ChatCommand_PrivateChatKick_Success"	"<span class=\"UserMessageType\">เตะออกจากแชทส่วนตัว:</span> <span class=\"UserMessage\"><span class=\"UserMessageUser\">%s</span> ไม่ได้รับคำเชิญเข้าร่วมช่องแชทอีกต่อไปแล้ว</span>"
"DOTA_Chat_Autocomplete_PrivateChatPromote"	"เลื่อนขั้นผู้ใช้"
"DOTA_ChatCommand_PrivateChatPromote"	"privatechatpromote"
"DOTA_ChatCommand_PrivateChatPromote_Name"	"เลื่อนขั้นในแชทส่วนตัว"
"DOTA_ChatCommand_PrivateChatPromote_Description"	"เลื่อนขั้นผู้ใช้ให้มีสิทธิ์ในการเชิญ/เตะ ด้วยการใช้ชื่อหรือไอดีเพื่อนอย่างใดอย่างหนึ่ง"
"DOTA_ChatCommand_PrivateChatPromote_Fail_Message"	"<span class=\"UserMessageType\">เลื่อนขั้นในแชทส่วนตัว:</span> <span class=\"UserMessage\">ล้มเหลวในการออกคำสั่งเลื่อนขั้นในแชทส่วนตัว</span>"
"DOTA_ChatCommand_PrivateChatPromote_Fail_UnknownUser"	"<span class=\"UserMessageType\">เลื่อนขั้นในแชทส่วนตัว:</span> <span class=\"UserMessage\">ไม่ทราบผู้ใช้</span>"
"DOTA_ChatCommand_PrivateChatPromote_Success"	"<span class=\"UserMessageType\">เลื่อนขั้นในแชทส่วนตัว:</span> <span class=\"UserMessage\">เลื่อนขั้น <span class=\"UserMessageUser\">%s</span> เป็นผู้ดูแลแล้ว</span>"
"DOTA_ChatCommand_PrivateChatPromote_Fail_NoPermission"	"<span class=\"UserMessageType\">เลื่อนขั้นในแชทส่วนตัว:</span> <span class=\"UserMessage\">คุณไม่มีสิทธิ์ในการเลื่อนขั้น <span class=\"UserMessageUser\">%s</span></span>"
"DOTA_ChatCommand_PrivateChatPromote_Fail_AlreadyAdmin"	"<span class=\"UserMessageType\">เลื่อนขั้นในแชทส่วนตัว:</span> <span class=\"UserMessage\">ผู้ใช้ <span class=\"UserMessageUser\">%s</span> เป็นผู้ดูแลอยู่แล้ว</span>"
